Licenca;ID_Unidade;Nome_Unidade;ID_Fazenda;Nome_Fazenda;ID_Regiao;Nome_Regiao;ID_Safra;Bloco;Talhao;ID_Variedade;Nome_Variedade;ID_Maturacao;Nome_Maturacao;ID_Corte;Nome_Corte;ID_Solo;Nome_Solo;Sigla_Solo;ID_Ambiente;Nome_Ambiente;ID_Espacamento;Nome_Espacamento;Distancia (km);Area total (ha);Area producao (ha);Toneladas (ton);Plantio (dd/mm/yyyy);Corte Anterior (dd/mm/yyyy)
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;3;366;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;53;11,23;11,23;505,35;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;3;377;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;52,9;0,73;0,73;32,85;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;3;477;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;54;5,34;5,34;186,9;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;3;9981;17;RB86 7515;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;2;109,02;0;0;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;301;11;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;52,1;7,31;7,31;328,95;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;301;12;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;51,9;25,05;25,05;1127,25;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;301;13;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;51,8;14,14;14,14;636,3;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;301;14;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;51;5,43;5,43;244,35;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;301;15;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;50,6;7,35;7,35;330,75;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;301;25;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;52,5;29,1;29,1;1309,5;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;301;26;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;52,5;16,64;16,64;748,8;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;301;27;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;52,1;23,93;23,93;1076,85;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;301;28;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;51,1;9,83;9,83;442,35;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;301;38;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;52,4;15,71;15,71;706,95;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;301;39;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;52,2;2,42;2,42;108,9;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;302;35;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;53,1;19,99;19,99;899,55;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;302;36;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;53;6,63;6,63;298,35;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;302;37;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;52,9;17,34;17,34;780,3;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;302;45;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;53,5;19,34;19,34;676,9;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;302;46;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;53,6;27,3;27,3;955,5;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;302;47;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;54;19,23;19,23;673,05;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;303;23;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;52,9;29,59;29,59;1331,55;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;303;24;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;52,9;24,59;24,59;1106,55;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;303;33;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;53,5;10,02;10,02;450,9;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;303;34;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;53,3;16,21;16,21;729,45;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;303;43;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;53,9;19,2;19,2;672;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;303;44;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;53,9;22,69;22,69;794,15;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;304;21;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;54;19,42;19,42;873,9;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;304;22;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;53,5;18,58;18,58;836,1;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;304;31;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;54,6;31,09;31,09;1088,15;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;304;32;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;54;25,39;25,39;888,65;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;304;41;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;55;19,86;19,86;695,1;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;304;42;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;54,4;18,86;18,86;660,1;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;4;422;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55,9;0,91;0,91;40,95;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;4;433;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;56;0,31;0,31;13,95;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;4;477;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55,1;3,69;3,69;166,05;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;4;533;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;53,8;0,32;0,32;14,4;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;4;544;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;54,2;3,26;3,26;146,7;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;4;622;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;54;2,16;2,16;97,2;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;4;711;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;53,9;0,63;0,63;28,35;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;4;722;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;54,3;1,9;1,9;85,5;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;4;811;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;54,2;8,77;8,77;438,5;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;4;9981;17;RB86 7515;1;Precoce;0;Cana Planta;999;Solo 999;Solo 999;0;;;;2;4,51;0;0;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;401;51;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;53;13,12;13,12;590,4;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;401;52;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;53,2;9,88;9,88;444,6;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;401;53;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;53,8;23,86;23,86;1073,7;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;401;61;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;53,6;15,76;15,76;709,2;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;401;62;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;54;6,31;6,31;283,95;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;401;71;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;53,9;11,86;11,86;533,7;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;401;72;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;54,3;8,39;8,39;377,55;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;401;82;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;54,6;11,71;11,71;526,95;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;402;23;17;RB86 7515;1;Precoce;2;2. Corte;757;Solo 757;Solo 757;0;;;;54,9;6,75;6,75;303,75;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;402;24;17;RB86 7515;1;Precoce;2;2. Corte;757;Solo 757;Solo 757;0;;;;56,3;25,88;25,88;1164,6;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;402;25;17;RB86 7515;1;Precoce;2;2. Corte;757;Solo 757;Solo 757;0;;;;56,1;2,52;2,52;113,4;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;402;34;17;RB86 7515;1;Precoce;2;2. Corte;757;Solo 757;Solo 757;0;;;;54,8;10,68;10,68;480,6;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;402;35;17;RB86 7515;1;Precoce;2;2. Corte;757;Solo 757;Solo 757;0;;;;55,7;18,32;18,32;824,4;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;402;36;17;RB86 7515;1;Precoce;2;2. Corte;757;Solo 757;Solo 757;0;;;;55,8;20,75;20,75;933,75;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;402;38;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;56;3,61;3,61;162,45;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;402;54;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;54,2;5,33;5,33;239,85;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;402;55;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;54,4;5,9;5,9;265,5;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;402;63;17;RB86 7515;1;Precoce;2;2. Corte;757;Solo 757;Solo 757;0;;;;54,4;7,76;7,76;349,2;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;402;64;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;54,7;10,82;10,82;486,9;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;403;102;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;55,7;18,33;18,33;641,55;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;403;103;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;56,3;11,83;11,83;532,35;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;403;92;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;55,3;21,71;21,71;976,95;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;403;93;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;56,9;11,69;11,69;526,05;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;404;104;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;57,1;23,09;23,09;1039,05;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;404;105;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;57,6;20,46;20,46;920,7;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;404;14;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;55,7;2,89;2,89;130,05;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;404;26;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;56,3;18,15;18,15;816,75;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;404;27;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;57,7;21,77;21,77;979,65;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;404;28;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;57,6;12,66;12,66;569,7;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;404;94;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;57,3;14,71;14,71;661,95;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;404;95;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;57,2;33,69;33,69;1516,05;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;404;96;17;RB86 7515;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;57,6;11,41;11,41;513,45;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;11;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55,4;10,9;10,9;490,5;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;12;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55,6;6,15;6,15;276,75;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;13;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55,3;5,15;5,15;231,75;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;21;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55,7;18,25;18,25;821,25;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;22;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55,1;16,19;16,19;728,55;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;31;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;56,6;7,69;7,69;346,05;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;32;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;56,2;15,29;15,29;688,05;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;33;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55;13,32;13,32;599,4;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;37;17;RB86 7515;1;Precoce;0;Cana Planta;757;Solo 757;Solo 757;0;;;;56,6;1,09;0;0;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;41;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;56,2;21;21;945;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;42;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55,9;9,14;9,14;411,3;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;43;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;56;16,7;16,7;751,5;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;44;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55,8;8,54;8,54;384,3;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;45;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55,5;13,09;13,09;589,05;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;46;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55,4;2,68;2,68;120,6;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;405;47;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;55,1;10,95;10,95;492,75;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;406;101;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;55,1;24,27;24,27;1334,85;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;406;81;96;CTC 9004;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;54,2;12,22;12,22;672,1;08/07/2016;08/07/2016
1;1;Usina A;251;VALE DO SOL (MARISE);1;A;1;406;91;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;54,7;18,51;18,51;1018,05;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;11;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;34;6,9;6,9;607,2;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;12;96;CTC 9004;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;32,4;5,15;5,15;453,2;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;21;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;33,7;10,62;10,62;934,56;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;22;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;33,7;15,36;15,36;1351,68;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;23;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;33,2;18,09;18,09;1591,92;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;24;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;32,5;19,03;19,03;1674,64;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;31;96;CTC 9004;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;34;14,19;14,19;1092,63;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;32;96;CTC 9004;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;33,7;6,16;6,16;542,08;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;33;96;CTC 9004;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;33,2;19,29;19,29;1697,52;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;34;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;32,6;16,98;16,98;1494,24;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;41;96;CTC 9004;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;34;5,24;5,24;403,48;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;42;96;CTC 9004;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;33,5;20,04;20,04;1543,08;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;43;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;33;18,48;18,48;1422,96;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;101;51;96;CTC 9004;1;Precoce;2;2. Corte;846;Solo 846;Solo 846;0;;;;33,8;15,2;15,2;1170,4;08/07/2016;08/07/2016
1;1;Usina A;252;ÁUREA;1;A;1;120;9981;223;A PREPARAR;1;Precoce;0;Cana Planta;846;Solo 846;Solo 846;0;;;;33,3;0;0;0;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;101;11;59;RB96 6928;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;29,3;9,2;9,2;657,8;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;101;12;59;RB96 6928;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;29,9;8,11;8,11;579,865;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;101;22;59;RB96 6928;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;29,4;35,9;35,9;2566,85;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;101;23;59;RB96 6928;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;30;29,97;29,97;2142,855;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;101;31;59;RB96 6928;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;30,5;23,94;23,94;1711,71;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;101;32;59;RB96 6928;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;30,4;17,85;17,85;1276,275;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;101;41;59;RB96 6928;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;30,6;17,6;17,6;1258,4;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;102;13;59;RB96 6928;1;Precoce;3;3. Corte;845;Solo 845;Solo 845;0;;;;30,6;4,55;4,55;375,375;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;102;21;59;RB96 6928;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;28,1;1,73;1,73;123,695;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;102;24;59;RB96 6928;1;Precoce;3;3. Corte;845;Solo 845;Solo 845;0;;;;30,6;16,49;16,49;1360,425;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;102;25;59;RB96 6928;1;Precoce;3;3. Corte;845;Solo 845;Solo 845;0;;;;30,9;16,58;16,58;1367,85;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;102;33;59;RB96 6928;1;Precoce;3;3. Corte;845;Solo 845;Solo 845;0;;;;31,1;38,96;38,96;3214,2;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;102;34;59;RB96 6928;1;Precoce;3;3. Corte;845;Solo 845;Solo 845;0;;;;31,3;41,12;41,12;3392,4;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;102;42;59;RB96 6928;1;Precoce;3;3. Corte;845;Solo 845;Solo 845;0;;;;31,6;16,8;16,8;1386;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;102;43;59;RB96 6928;1;Precoce;3;3. Corte;845;Solo 845;Solo 845;0;;;;31,8;29,19;29,19;2408,175;08/07/2016;08/07/2016
1;1;Usina A;253;MODELO;1;A;1;111;411;213;SALDO A PLANTAR;1;Precoce;0;Cana Planta;846;Solo 846;Solo 846;0;;;;30,6;0,22;0;0;08/07/2016;08/07/2016
1;1;Usina A;254;BOI MALHADO;1;A;1;101;41;17;RB86 7515;1;Precoce;3;3. Corte;845;Solo 845;Solo 845;0;;;;31,2;14,71;14,71;1176,8;08/07/2016;08/07/2016
1;1;Usina A;254;BOI MALHADO;1;A;1;101;42;17;RB86 7515;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;32;12,68;12,68;1014,4;08/07/2016;08/07/2016
1;1;Usina A;254;BOI MALHADO;1;A;1;102;11;17;RB86 7515;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;28,1;14,76;14,76;1180,8;08/07/2016;08/07/2016
1;1;Usina A;254;BOI MALHADO;1;A;1;102;12;17;RB86 7515;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;28,2;13,91;13,91;1112,8;08/07/2016;08/07/2016
1;1;Usina A;254;BOI MALHADO;1;A;1;102;13;17;RB86 7515;1;Precoce;3;3. Corte;846;Solo 846;Solo 846;0;;;;28,7;14,8;14,8;1184;08/07/2016;08/07/2016
